Customer ID,Recency,Frequency,Monetary,Avg_Days_Stay,Avg_Rooms,Avg_Hotel_Rating,Avg_Profit,Cluster
ID00462,3448,1,312,1.0,2.0,4.2,0.24,0
ID00463,3448,1,338,1.0,2.0,4.5,0.2,0
ID00464,3447,1,125,4.0,1.0,4.3,0.2,1
ID00465,3447,1,161,1.0,3.0,4.4,0.1,1
ID00466,3447,1,131,1.0,3.0,4.1,0.22,2
ID00467,3446,1,361,3.0,4.0,4.6,0.18,3
ID00468,3445,1,323,1.0,1.0,4.6,0.14,0
ID00469,3445,1,213,6.0,1.0,4.2,0.11,1
ID00470,3445,1,162,5.0,4.0,4.1,0.13,1
ID00471,3444,1,80,7.0,4.0,3.7,0.3,2
ID00472,3444,1,93,7.0,3.0,3.8,0.22,2
ID00473,3443,1,155,1.0,2.0,4.3,0.24,2
ID00474,3443,1,313,1.0,2.0,4.6,0.17,0
ID00475,3443,1,291,3.0,2.0,4.4,0.22,0
ID00476,3443,1,116,1.0,2.0,3.9,0.3,2
ID00477,3443,1,244,7.0,3.0,4.2,0.19,3
ID00478,3443,1,173,7.0,2.0,4.4,0.22,1
ID00479,3443,1,146,1.0,1.0,4.2,0.25,2
ID00480,3442,1,132,1.0,4.0,4.1,0.22,3
ID00481,3441,1,333,5.0,1.0,4.6,0.14,0
ID00482,3441,1,103,1.0,2.0,4.6,0.1,1
ID00483,3441,1,98,3.0,4.0,4.2,0.19,3
ID00484,3440,1,93,4.0,1.0,3.8,0.22,2
ID00485,3439,1,116,1.0,4.0,3.9,0.3,2
ID00486,3439,1,173,8.0,3.0,4.4,0.22,3
ID00487,3439,1,198,4.0,2.0,4.3,0.23,0
ID00488,3439,1,430,2.0,1.0,4.2,0.2,0
ID00489,3438,1,291,4.0,4.0,4.6,0.16,3
ID00490,3438,1,217,4.0,3.0,4.6,0.1,1
ID00491,3438,1,161,4.0,2.0,4.5,0.15,1
ID00492,3438,1,222,3.0,3.0,4.6,0.14,3
ID00493,3437,1,243,1.0,1.0,4.5,0.11,1
ID00494,3437,1,162,1.0,3.0,4.3,0.2,3
ID00495,3435,1,316,6.0,2.0,4.6,0.21,0
ID00496,3434,1,165,7.0,2.0,4.2,0.23,2
ID00497,3434,1,222,1.0,3.0,4.6,0.14,3
ID00498,3433,1,329,3.0,3.0,4.5,0.14,3
ID00499,3433,1,333,1.0,2.0,4.6,0.14,0
ID00500,3433,1,125,3.0,1.0,4.3,0.2,1
ID00501,3432,1,291,1.0,2.0,4.6,0.16,0
ID00502,3432,1,161,6.0,2.0,4.4,0.1,1
ID00503,3431,1,98,2.0,3.0,3.8,0.25,2
ID00504,3431,1,98,2.0,1.0,4.2,0.19,1
ID00505,3430,1,162,8.0,1.0,4.3,0.2,1
ID00506,3430,1,93,1.0,3.0,3.8,0.22,2
ID00507,3429,1,162,7.0,3.0,4.3,0.2,1
ID00508,3429,1,131,2.0,2.0,4.1,0.22,2
ID00509,3429,1,173,3.0,1.0,4.4,0.22,0
ID00510,3428,1,253,3.0,1.0,4.5,0.11,1
ID00511,3427,1,328,7.0,4.0,4.5,0.2,3
ID00512,3427,1,244,1.0,3.0,4.2,0.13,1
ID00513,3427,1,251,3.0,1.0,4.4,0.14,0
ID00514,3426,1,146,7.0,2.0,4.2,0.25,2
ID00515,3426,1,357,1.0,3.0,4.5,0.17,3
ID00516,3426,1,254,1.0,2.0,4.2,0.13,1
ID00517,3426,1,179,3.0,2.0,4.6,0.1,1
ID00518,3426,1,357,1.0,3.0,4.5,0.17,3
ID00519,3426,1,155,1.0,1.0,4.3,0.24,2
ID00520,3426,1,161,1.0,2.0,4.5,0.15,1
ID00521,3425,1,253,3.0,3.0,4.5,0.11,1
ID00522,3425,1,430,1.0,4.0,4.2,0.2,3
ID00523,3425,1,251,4.0,1.0,4.4,0.14,0
ID00524,3424,1,233,2.0,3.0,4.3,0.25,3
ID00525,3424,1,313,1.0,4.0,4.6,0.17,3
ID00526,3423,1,319,3.0,2.0,4.5,0.14,0
ID00527,3423,1,162,1.0,2.0,4.3,0.2,1
ID00528,3423,1,162,1.0,2.0,4.3,0.2,1
ID00529,3422,1,125,9.0,1.0,4.3,0.2,1
ID00530,3422,1,80,1.0,1.0,3.7,0.3,2
ID00531,3421,1,70,1.0,3.0,3.7,0.3,2
ID00532,3421,1,213,8.0,2.0,4.2,0.11,1
ID00533,3421,1,251,1.0,1.0,4.4,0.14,0
ID00534,3420,1,97,1.0,2.0,4.4,0.13,1
ID00535,3420,1,126,2.0,4.0,4.5,0.13,3
ID00536,3420,1,161,7.0,2.0,4.4,0.1,1
ID00537,3420,1,243,3.0,3.0,4.3,0.25,3
ID00538,3420,1,329,4.0,1.0,4.5,0.14,0
ID00539,3420,1,291,1.0,2.0,4.6,0.16,0
ID00540,3420,1,244,3.0,4.0,4.2,0.19,3
ID00541,3419,1,309,9.0,4.0,4.7,0.25,3
ID00542,3419,1,313,1.0,2.0,4.6,0.17,0
ID00543,3419,1,154,3.0,1.0,4.2,0.1,1
ID00544,3417,1,146,7.0,1.0,4.2,0.25,2
ID00545,3417,1,198,1.0,3.0,4.3,0.23,3
ID00546,3417,1,155,3.0,2.0,4.3,0.24,2
ID00547,3417,1,133,1.0,3.0,4.1,0.16,1
ID00548,3417,1,131,1.0,4.0,4.1,0.22,3
ID00549,3416,1,302,1.0,3.0,4.2,0.24,3
ID00550,3416,1,222,1.0,4.0,4.6,0.14,3
ID00551,3415,1,155,4.0,4.0,4.2,0.23,3
ID00552,3415,1,78,3.0,1.0,3.3,0.28,2
ID00553,3415,1,302,4.0,3.0,4.2,0.24,3
ID00554,3415,1,309,7.0,2.0,4.7,0.25,0
ID00555,3415,1,291,1.0,2.0,4.6,0.16,0
ID00556,3415,1,357,3.0,3.0,4.5,0.17,3
ID00557,3415,1,99,3.0,2.0,3.8,0.22,2
ID00558,3415,1,155,9.0,3.0,4.3,0.24,2
ID00559,3414,1,146,3.0,1.0,4.2,0.25,2
ID00560,3414,1,173,5.0,2.0,4.4,0.22,1
ID00561,3413,1,281,1.0,1.0,4.4,0.22,0
ID00562,3413,1,111,1.0,3.0,4.1,0.15,1
ID00563,3413,1,158,1.0,2.0,4.3,0.24,2
ID00564,3413,1,97,6.0,2.0,4.4,0.13,1
ID00565,3413,1,251,3.0,2.0,4.4,0.14,1
ID00566,3412,1,99,4.0,3.0,3.8,0.22,2
ID00567,3412,1,116,2.0,2.0,3.9,0.3,2
ID00568,3412,1,136,1.0,1.0,4.5,0.13,1
ID00569,3411,1,173,6.0,4.0,4.4,0.22,3
ID00570,3411,1,116,2.0,1.0,3.9,0.3,2
ID00571,3411,1,155,3.0,3.0,4.3,0.24,3
ID00572,3410,1,213,8.0,1.0,4.2,0.11,1
ID00573,3410,1,154,1.0,2.0,4.2,0.1,1
ID00574,3410,1,132,3.0,1.0,4.1,0.22,2
ID00575,3409,1,219,2.0,2.0,4.6,0.16,1
ID00576,3409,1,214,1.0,2.0,4.5,0.22,0
ID00577,3408,1,142,8.0,1.0,4.3,0.14,1
ID00578,3408,1,98,1.0,3.0,4.2,0.19,1
ID00579,3408,1,98,1.0,3.0,3.8,0.25,2
ID00580,3407,1,146,1.0,4.0,4.2,0.25,3
ID00581,3407,1,99,4.0,4.0,3.8,0.22,2
ID00582,3406,1,254,9.0,3.0,4.2,0.13,1
ID00583,3406,1,291,1.0,2.0,4.6,0.16,0
ID00584,3405,1,136,3.0,2.0,4.5,0.13,1
ID00585,3405,1,316,1.0,4.0,4.6,0.21,3
ID00586,3404,1,306,2.0,2.0,4.6,0.21,0
ID00587,3404,1,152,2.0,3.0,4.1,0.13,1
ID00588,3404,1,93,1.0,4.0,3.8,0.22,2
ID00589,3404,1,214,3.0,4.0,4.5,0.22,3
ID00590,3404,1,133,1.0,2.0,4.1,0.16,1
ID00591,3404,1,97,1.0,3.0,4.4,0.13,1
ID00592,3403,1,99,1.0,1.0,3.8,0.22,2
ID00593,3403,1,238,1.0,3.0,4.6,0.1,1
ID00594,3403,1,430,1.0,2.0,4.2,0.2,0
ID00595,3402,1,88,1.0,3.0,3.8,0.25,2
ID00596,3402,1,93,3.0,2.0,3.8,0.22,2
ID00597,3401,1,78,1.0,4.0,3.3,0.28,2
ID00598,3400,1,213,1.0,2.0,4.2,0.11,1
ID00599,3400,1,251,1.0,2.0,4.4,0.14,1
ID00600,3400,1,154,6.0,2.0,4.2,0.1,1
ID00601,3399,1,136,8.0,3.0,4.2,0.25,2
ID00602,3399,1,219,1.0,3.0,4.6,0.16,3
ID00603,3399,1,222,8.0,3.0,4.6,0.14,3
ID00604,3399,1,125,1.0,3.0,4.3,0.2,1
ID00605,3399,1,88,7.0,3.0,3.3,0.28,2
ID00606,3399,1,244,4.0,1.0,4.2,0.19,0
ID00607,3398,1,219,1.0,2.0,4.6,0.16,1
ID00608,3398,1,146,7.0,3.0,4.2,0.25,2
ID00609,3398,1,98,1.0,4.0,4.2,0.19,3
ID00610,3397,1,313,4.0,3.0,4.6,0.17,3
ID00611,3397,1,121,7.0,1.0,4.1,0.15,1
ID00612,3397,1,291,9.0,3.0,4.6,0.16,3
ID00613,3397,1,243,6.0,2.0,4.3,0.25,0
ID00614,3396,1,133,3.0,3.0,4.1,0.16,1
ID00615,3396,1,162,2.0,1.0,4.3,0.2,1
ID00616,3396,1,430,2.0,4.0,4.2,0.2,3
ID00617,3394,1,244,1.0,4.0,4.2,0.19,3
ID00618,3394,1,244,2.0,4.0,4.2,0.19,3
ID00619,3393,1,303,4.0,4.0,4.6,0.17,3
ID00620,3393,1,88,8.0,1.0,3.8,0.25,2
ID00621,3392,1,161,3.0,3.0,4.4,0.1,1
ID00622,3390,1,146,1.0,4.0,4.2,0.25,3
ID00623,3389,1,158,1.0,4.0,4.3,0.24,3
ID00624,3388,1,99,1.0,2.0,3.8,0.22,2
ID00625,3387,1,347,1.0,3.0,4.5,0.17,3
ID00626,3387,1,213,3.0,2.0,4.2,0.11,1
ID00627,3386,1,125,1.0,3.0,4.3,0.2,1
ID00628,3386,1,132,1.0,3.0,4.1,0.22,2
ID00629,3386,1,161,1.0,2.0,4.5,0.15,1
ID00630,3385,1,125,1.0,4.0,4.3,0.2,3
ID00631,3385,1,162,1.0,3.0,4.1,0.13,1
ID00632,3385,1,80,1.0,2.0,3.7,0.3,2
ID00633,3385,1,309,1.0,4.0,4.7,0.25,3
ID00634,3384,1,303,2.0,1.0,4.6,0.17,0
ID00635,3384,1,70,6.0,1.0,3.7,0.3,2
ID00636,3384,1,254,2.0,1.0,4.2,0.13,1
ID00637,3384,1,253,3.0,2.0,4.5,0.11,1
ID00638,3384,1,116,3.0,1.0,3.9,0.3,2
ID00639,3384,1,291,2.0,1.0,4.6,0.16,0
ID00640,3383,1,223,3.0,3.0,4.4,0.24,3
ID00641,3383,1,213,1.0,2.0,4.2,0.11,1
ID00642,3383,1,158,1.0,4.0,4.3,0.24,3
ID00643,3382,1,154,1.0,3.0,4.2,0.1,1
ID00644,3382,1,133,1.0,2.0,4.1,0.16,1
ID00645,3382,1,98,1.0,3.0,3.8,0.25,2
ID00646,3381,1,243,7.0,1.0,4.3,0.25,0
ID00647,3381,1,146,3.0,1.0,4.2,0.25,2
ID00648,3381,1,155,3.0,2.0,4.3,0.24,2
ID00649,3381,1,357,3.0,3.0,4.5,0.17,3
ID00650,3379,1,152,1.0,3.0,4.1,0.13,1
ID00651,3379,1,203,4.0,2.0,4.2,0.11,1
ID00652,3379,1,222,1.0,2.0,4.6,0.14,1
ID00653,3379,1,121,7.0,2.0,4.1,0.15,1
ID00654,3379,1,173,1.0,4.0,4.4,0.22,3
ID00655,3379,1,329,1.0,3.0,4.5,0.14,3
ID00656,3379,1,116,2.0,2.0,3.9,0.3,2
ID00657,3378,1,291,9.0,4.0,4.6,0.16,3
ID00658,3378,1,158,5.0,3.0,4.3,0.24,3
ID00659,3376,1,93,7.0,1.0,3.8,0.22,2
ID00660,3376,1,161,1.0,1.0,4.4,0.1,1
ID00661,3375,1,313,1.0,2.0,4.6,0.17,0
ID00662,3374,1,122,3.0,3.0,4.1,0.22,2
ID00663,3374,1,243,4.0,4.0,4.3,0.25,3
ID00664,3374,1,357,1.0,2.0,4.5,0.17,0
ID00665,3374,1,253,2.0,1.0,4.5,0.11,1
ID00666,3374,1,99,7.0,2.0,3.8,0.22,2
ID00667,3373,1,198,3.0,2.0,4.3,0.23,0
ID00668,3373,1,223,1.0,1.0,4.4,0.24,0
ID00669,3373,1,158,1.0,2.0,4.3,0.24,2
ID00670,3373,1,155,5.0,2.0,4.3,0.24,2
ID00671,3372,1,313,1.0,3.0,4.6,0.17,3
ID00672,3371,1,142,4.0,1.0,4.3,0.14,1
ID00673,3371,1,371,1.0,1.0,4.6,0.18,0
ID00674,3371,1,162,3.0,2.0,4.1,0.13,1
ID00675,3370,1,243,3.0,2.0,4.3,0.25,0
ID00676,3370,1,155,4.0,3.0,4.3,0.24,3
ID00677,3369,1,132,7.0,3.0,4.1,0.22,2
ID00678,3369,1,357,3.0,2.0,4.5,0.17,0
ID00679,3368,1,97,1.0,1.0,4.4,0.13,1
ID00680,3368,1,254,7.0,2.0,4.2,0.13,1
ID00681,3367,1,313,1.0,4.0,4.6,0.17,3
ID00682,3367,1,329,3.0,3.0,4.5,0.14,3
ID00683,3366,1,371,7.0,1.0,4.6,0.18,0
ID00684,3366,1,254,7.0,4.0,4.2,0.13,3
ID00685,3365,1,89,1.0,4.0,3.8,0.22,2
ID00686,3365,1,162,7.0,3.0,4.3,0.2,3
ID00687,3365,1,93,1.0,1.0,3.8,0.22,2
ID00688,3365,1,223,2.0,3.0,4.4,0.24,3
ID00689,3364,1,158,1.0,1.0,4.3,0.24,0
ID00690,3364,1,309,1.0,3.0,4.7,0.25,3
ID00691,3364,1,98,1.0,4.0,3.8,0.25,2
ID00692,3364,1,309,1.0,1.0,4.7,0.25,0
ID00693,3363,1,347,3.0,1.0,4.5,0.17,0
ID00694,3363,1,154,1.0,2.0,4.2,0.1,1
ID00695,3363,1,97,5.0,4.0,4.4,0.13,1
ID00696,3363,1,121,1.0,2.0,4.1,0.15,1
ID00697,3360,1,155,1.0,2.0,4.3,0.24,2
ID00698,3359,1,251,7.0,2.0,4.4,0.14,1
ID00699,3358,1,213,3.0,1.0,4.2,0.11,1
ID00700,3357,1,233,3.0,3.0,4.3,0.25,3
ID00701,3357,1,251,1.0,1.0,4.4,0.14,0
ID00702,3357,1,291,9.0,4.0,4.6,0.16,3
ID00703,3356,1,148,3.0,3.0,4.3,0.24,2
ID00704,3355,1,173,3.0,2.0,4.4,0.22,1
ID00705,3355,1,93,1.0,4.0,3.8,0.22,2
ID00706,3354,1,333,6.0,2.0,4.6,0.14,0
ID00707,3354,1,291,1.0,1.0,4.4,0.22,0
ID00708,3354,1,254,1.0,4.0,4.2,0.13,3
ID00709,3353,1,162,1.0,1.0,4.3,0.2,1
ID00710,3352,1,98,4.0,2.0,4.2,0.19,1
ID00711,3352,1,214,1.0,3.0,4.5,0.22,3
ID00712,3352,1,116,2.0,1.0,3.9,0.3,2
ID00713,3351,1,161,1.0,2.0,4.5,0.15,1
ID00714,3351,1,125,8.0,3.0,4.3,0.2,1
ID00715,3351,1,98,2.0,1.0,3.8,0.25,2
ID00716,3350,1,420,1.0,2.0,4.2,0.2,0
ID00717,3350,1,357,2.0,3.0,4.5,0.17,3
ID00718,3349,1,323,2.0,4.0,4.6,0.14,3
ID00719,3349,1,291,7.0,4.0,4.6,0.16,3
ID00720,3349,1,316,2.0,2.0,4.6,0.21,0
ID00721,3349,1,165,1.0,2.0,4.2,0.23,2
ID00722,3348,1,161,3.0,3.0,4.4,0.1,1
ID00723,3348,1,254,3.0,4.0,4.2,0.13,3
ID00724,3347,1,198,1.0,4.0,4.3,0.23,3
ID00725,3347,1,93,4.0,3.0,3.8,0.22,2
ID00726,3347,1,329,1.0,1.0,4.5,0.14,0
ID00727,3347,1,333,7.0,2.0,4.6,0.14,0
ID00728,3347,1,253,6.0,2.0,4.5,0.11,1
ID00729,3347,1,198,1.0,1.0,4.3,0.23,0
ID00730,3347,1,213,3.0,2.0,4.2,0.11,1
ID00731,3346,1,139,2.0,3.0,4.6,0.1,1
ID00732,3346,1,312,8.0,2.0,4.2,0.24,0
ID00733,3345,1,219,1.0,3.0,4.6,0.16,3
ID00734,3345,1,162,1.0,3.0,4.1,0.13,1
ID00735,3344,1,243,8.0,3.0,4.3,0.25,3
ID00736,3342,1,244,1.0,2.0,4.2,0.19,0
ID00737,3342,1,155,3.0,1.0,4.3,0.24,2
ID00738,3342,1,97,2.0,3.0,4.4,0.13,1
ID00739,3342,1,146,4.0,1.0,4.2,0.25,2
ID00740,3341,1,223,1.0,3.0,4.4,0.24,3
ID00741,3340,1,233,1.0,1.0,4.3,0.25,0
ID00742,3340,1,430,3.0,2.0,4.2,0.2,0
ID00743,3339,1,144,6.0,4.0,4.2,0.1,1
ID00744,3339,1,88,1.0,3.0,3.3,0.28,2
ID00745,3338,1,97,1.0,2.0,4.4,0.13,1
ID00746,3338,1,222,3.0,1.0,4.6,0.14,0
ID00747,3338,1,333,1.0,1.0,4.6,0.14,0
ID00748,3338,1,291,6.0,1.0,4.6,0.16,0
ID00749,3337,1,223,2.0,1.0,4.4,0.24,0
ID00750,3336,1,121,7.0,1.0,4.1,0.15,1
ID00751,3335,1,98,8.0,4.0,3.8,0.25,2
ID00752,3334,1,209,3.0,1.0,4.6,0.16,0
ID00753,3334,1,158,3.0,2.0,4.3,0.24,2
ID00754,3334,1,213,7.0,3.0,4.2,0.11,1
ID00755,3333,1,98,7.0,1.0,4.2,0.19,1
ID00756,3333,1,312,1.0,1.0,4.2,0.24,0
ID00757,3333,1,223,1.0,3.0,4.4,0.24,3
ID00758,3333,1,223,2.0,3.0,4.4,0.24,3
ID00759,3332,1,161,5.0,3.0,4.5,0.15,1
ID00760,3330,1,158,7.0,2.0,4.3,0.24,2
ID00761,3330,1,121,2.0,2.0,4.1,0.15,1
ID00762,3329,1,161,1.0,2.0,4.4,0.1,1
ID00763,3329,1,136,4.0,2.0,4.5,0.13,1
ID00764,3329,1,97,1.0,3.0,4.4,0.13,1
ID00765,3328,1,222,3.0,3.0,4.6,0.14,3
ID00766,3328,1,430,1.0,2.0,4.2,0.2,0
ID00767,3328,1,161,1.0,2.0,4.4,0.1,1
ID00768,3328,1,173,1.0,1.0,4.4,0.22,0
ID00769,3327,1,173,3.0,2.0,4.4,0.22,1
ID00770,3327,1,155,4.0,3.0,4.3,0.24,3
ID00771,3326,1,155,2.0,1.0,4.3,0.24,2
ID00772,3325,1,338,2.0,2.0,4.5,0.2,0
ID00773,3325,1,198,3.0,3.0,4.3,0.23,3
ID00774,3325,1,244,3.0,2.0,4.2,0.19,0
ID00775,3324,1,155,2.0,1.0,4.3,0.24,2
ID00776,3324,1,213,2.0,3.0,4.2,0.11,1
ID00777,3323,1,329,4.0,2.0,4.5,0.14,0
ID00778,3322,1,125,2.0,4.0,4.3,0.2,3
ID00779,3321,1,155,8.0,3.0,4.3,0.24,3
ID00780,3321,1,329,3.0,3.0,4.5,0.14,3
ID00781,3321,1,121,1.0,1.0,4.1,0.15,1
ID00782,3321,1,254,3.0,4.0,4.2,0.13,3
ID00783,3321,1,371,1.0,4.0,4.6,0.18,3
ID00784,3320,1,430,3.0,1.0,4.2,0.2,0
ID00785,3320,1,165,4.0,1.0,4.2,0.23,2
ID00786,3319,1,254,3.0,4.0,4.2,0.13,3
ID00787,3319,1,371,9.0,3.0,4.6,0.18,3
ID00788,3317,1,155,3.0,3.0,4.2,0.23,2
ID00789,3317,1,136,1.0,4.0,4.5,0.13,3
ID00790,3317,1,357,1.0,1.0,4.5,0.17,0
ID00791,3316,1,136,1.0,3.0,4.2,0.25,2
ID00792,3316,1,338,7.0,2.0,4.5,0.2,0
ID00793,3316,1,162,3.0,3.0,4.3,0.2,3
ID00794,3316,1,198,4.0,3.0,4.3,0.23,3
ID00795,3315,1,430,1.0,3.0,4.2,0.2,3
ID00796,3315,1,116,3.0,1.0,3.9,0.3,2
ID00797,3314,1,98,4.0,2.0,3.8,0.25,2
ID00798,3314,1,313,1.0,1.0,4.6,0.17,0
ID00799,3313,1,306,1.0,4.0,4.6,0.21,3
ID00800,3313,1,142,4.0,2.0,4.3,0.14,1
ID00801,3312,1,313,1.0,4.0,4.6,0.17,3
ID00802,3312,1,316,1.0,2.0,4.6,0.21,0
ID00803,3312,1,155,5.0,2.0,4.3,0.24,2
ID00804,3312,1,136,3.0,4.0,4.5,0.13,3
ID00805,3311,1,316,8.0,3.0,4.6,0.21,3
ID00806,3311,1,131,2.0,1.0,4.1,0.22,2
ID00807,3311,1,154,3.0,3.0,4.2,0.1,1
ID00808,3310,1,165,1.0,2.0,4.2,0.23,2
ID00809,3309,1,234,1.0,2.0,4.2,0.19,1
ID00810,3309,1,312,1.0,3.0,4.2,0.24,3
ID00811,3308,1,106,1.0,2.0,3.9,0.3,2
ID00812,3308,1,93,1.0,3.0,3.8,0.22,2
ID00813,3307,1,122,5.0,1.0,4.1,0.22,2
ID00814,3307,1,251,3.0,1.0,4.4,0.14,0
ID00815,3307,1,162,2.0,1.0,4.1,0.13,1
ID00816,3307,1,291,1.0,2.0,4.4,0.22,0
ID00817,3307,1,291,1.0,1.0,4.4,0.22,0
ID00818,3306,1,253,1.0,3.0,4.5,0.11,3
ID00819,3306,1,313,1.0,3.0,4.6,0.17,3
ID00820,3305,1,126,3.0,3.0,4.5,0.13,1
ID00821,3305,1,155,9.0,1.0,4.3,0.24,2
ID00822,3305,1,244,4.0,4.0,4.2,0.19,3
ID00823,3304,1,243,3.0,1.0,4.3,0.25,0
ID00824,3303,1,214,1.0,1.0,4.5,0.22,0
ID00825,3303,1,146,3.0,2.0,4.2,0.25,2
ID00826,3303,1,316,7.0,2.0,4.6,0.21,0
ID00827,3303,1,142,7.0,2.0,4.3,0.14,1
ID00828,3302,1,116,3.0,2.0,3.9,0.3,2
ID00829,3302,1,154,1.0,1.0,4.2,0.1,1
ID00830,3300,1,132,6.0,2.0,4.1,0.22,2
ID00831,3300,1,93,9.0,1.0,3.8,0.22,2
ID00832,3299,1,161,3.0,1.0,4.4,0.1,1
ID00833,3299,1,80,2.0,3.0,3.7,0.3,2
ID00834,3299,1,243,1.0,3.0,4.3,0.25,3
ID00835,3299,1,93,1.0,1.0,3.8,0.22,2
ID00836,3299,1,300,1.0,4.0,4.6,0.1,3
ID00837,3298,1,234,3.0,1.0,4.2,0.19,0
ID00838,3298,1,136,6.0,1.0,4.5,0.13,1
ID00839,3297,1,148,1.0,3.0,4.3,0.24,3
ID00840,3297,1,223,7.0,4.0,4.4,0.24,3
ID00841,3297,1,162,1.0,4.0,4.1,0.13,3
ID00842,3297,1,371,6.0,3.0,4.6,0.18,3
ID00843,3297,1,338,1.0,1.0,4.5,0.2,0
ID00844,3296,1,158,5.0,1.0,4.3,0.24,2
ID00845,3296,1,125,3.0,3.0,4.3,0.2,1
ID00846,3295,1,132,2.0,1.0,4.3,0.14,1
ID00847,3295,1,328,1.0,2.0,4.5,0.2,0
ID00848,3295,1,93,5.0,1.0,3.8,0.22,2
ID00849,3294,1,306,1.0,4.0,4.6,0.21,3
ID00850,3294,1,316,2.0,2.0,4.6,0.21,0
ID00851,3293,1,254,3.0,1.0,4.2,0.13,1
ID00852,3293,1,312,8.0,3.0,4.2,0.24,3
ID00853,3293,1,291,4.0,3.0,4.4,0.22,3
ID00854,3293,1,97,2.0,1.0,4.4,0.13,1
ID00855,3292,1,161,9.0,4.0,4.4,0.1,1
ID00856,3292,1,213,7.0,3.0,4.2,0.11,1
ID00857,3291,1,116,8.0,1.0,3.9,0.3,2
ID00858,3290,1,243,3.0,1.0,4.3,0.25,0
ID00859,3290,1,136,3.0,1.0,4.5,0.13,1
ID00860,3289,1,213,7.0,3.0,4.2,0.11,1
ID00861,3289,1,98,1.0,3.0,4.2,0.19,1
ID00862,3288,1,309,9.0,2.0,4.7,0.25,0
ID00863,3288,1,291,3.0,4.0,4.6,0.16,3
ID00864,3288,1,98,9.0,1.0,4.2,0.19,1
ID00865,3287,1,215,1.0,3.0,4.2,0.11,1
ID00866,3287,1,359,2.0,4.0,4.5,0.17,3
ID00867,3287,1,144,3.0,1.0,4.1,0.22,2
ID00868,3287,1,324,1.0,2.0,4.2,0.24,0
ID00869,3287,1,226,6.0,4.0,4.5,0.22,3
ID00870,3287,1,110,1.0,3.0,4.2,0.19,1
ID00871,3286,1,263,2.0,3.0,4.4,0.14,3
ID00872,3286,1,148,6.0,2.0,4.5,0.13,1
ID00873,3285,1,293,1.0,4.0,4.6,0.16,3
ID00874,3285,1,369,1.0,1.0,4.5,0.17,0
ID00875,3285,1,235,1.0,3.0,4.4,0.24,3
ID00876,3284,1,303,1.0,4.0,4.4,0.22,3
ID00877,3284,1,303,5.0,1.0,4.6,0.16,0
ID00878,3284,1,383,1.0,1.0,4.6,0.18,0
ID00879,3283,1,145,1.0,1.0,4.1,0.16,1
ID00880,3283,1,158,7.0,3.0,4.2,0.25,2
ID00881,3283,1,231,1.0,4.0,4.6,0.16,3
ID00882,3282,1,137,4.0,3.0,4.3,0.2,1
ID00883,3281,1,95,3.0,3.0,4.6,0.1,1
ID00884,3281,1,170,3.0,2.0,4.3,0.24,2
ID00885,3281,1,321,2.0,1.0,4.7,0.25,0
ID00886,3281,1,105,7.0,1.0,3.8,0.22,2
ID00887,3280,1,100,1.0,1.0,3.8,0.25,2
ID00888,3280,1,133,7.0,2.0,4.1,0.15,1
ID00889,3280,1,325,1.0,1.0,4.6,0.17,0
ID00890,3280,1,177,1.0,2.0,4.2,0.23,2
ID00891,3279,1,266,3.0,1.0,4.2,0.13,1
ID00892,3279,1,143,1.0,3.0,4.1,0.22,2
ID00893,3279,1,48,7.0,2.0,3.7,0.3,2
ID00894,3279,1,321,8.0,1.0,4.7,0.25,0
ID00895,3279,1,109,7.0,3.0,4.4,0.13,1
ID00896,3277,1,231,1.0,3.0,4.6,0.16,3
ID00897,3277,1,303,1.0,1.0,4.6,0.16,0
ID00898,3276,1,383,2.0,2.0,4.6,0.18,0
ID00899,3276,1,133,1.0,4.0,4.1,0.15,3
ID00900,3276,1,345,1.0,4.0,4.6,0.14,3
ID00901,3276,1,263,3.0,3.0,4.4,0.14,3
ID00902,3275,1,177,1.0,3.0,4.2,0.23,2
ID00903,3275,1,369,1.0,1.0,4.5,0.17,0
ID00904,3274,1,256,5.0,3.0,4.2,0.19,3
ID00905,3273,1,383,4.0,3.0,4.6,0.18,3
ID00906,3273,1,133,1.0,1.0,4.6,0.1,1
ID00907,3273,1,266,1.0,3.0,4.2,0.13,3
ID00908,3273,1,173,1.0,2.0,4.4,0.1,1
ID00909,3272,1,315,9.0,1.0,4.6,0.17,0
ID00910,3272,1,134,2.0,2.0,4.1,0.22,2
ID00911,3272,1,350,2.0,3.0,4.5,0.2,3
ID00912,3272,1,128,3.0,1.0,3.9,0.3,2
ID00913,3272,1,137,1.0,3.0,4.3,0.2,3
ID00914,3272,1,128,2.0,4.0,3.9,0.3,2
ID00915,3272,1,166,2.0,4.0,4.2,0.1,1
ID00916,3271,1,303,1.0,2.0,4.4,0.22,0
ID00917,3271,1,65,1.0,2.0,3.7,0.3,2
ID00918,3271,1,345,4.0,4.0,4.6,0.14,3
ID00919,3270,1,225,4.0,3.0,4.2,0.11,1
ID00920,3270,1,177,1.0,1.0,4.2,0.23,2
ID00921,3270,1,89,3.0,1.0,3.3,0.28,2
ID00922,3270,1,174,1.0,2.0,4.1,0.13,1
ID00923,3269,1,345,1.0,1.0,4.6,0.14,0
ID00924,3269,1,369,1.0,3.0,4.5,0.17,3
ID00925,3269,1,109,8.0,1.0,4.4,0.13,1
